Date,Country,City,Specie,Count,Min,Max,Median,Variance
2019-01-03,AU,Melbourne,wind-gust,129,0.2,13.2,4.9,90.09
2019-01-03,AU,Melbourne,so2,39,1.5,4.3,1.5,10.95
2020-06-11,AU,Melbourne,pm25,236,7,146,55,3868.96
2019-01-03,AU,Melbourne,no2,131,1,21.3,4.7,165.47
2019-01-03,AU,Melbourne,co,48,1.2,4.5,2.3,13.47
2019-01-03,AU,Melbourne,pm10,144,6,47,23,1231.21
2019-01-03,AU,Melbourne,humidity,168,35.9,98.7,76.7,1740.44
2019-01-03,AU,Melbourne,o3,132,3.2,40,11.2,1255.51
2019-01-03,AU,Melbourne,wind-speed,157,0,5.6,0.5,20.96
2019-01-03,AU,Adelaide,humidity,168,1,67,18.5,2664.66
2020-02-18,AU,Melbourne,pm25,235,2,86,31,2547.69
2019-01-03,AU,Adelaide,pressure,168,1003,1013.2,1007.4,100.88
2019-01-03,AU,Adelaide,wind-speed,117,0.1,11.6,2.7,103.51
2019-01-03,AU,Adelaide,dew,23,1,17,11,159.14
2019-01-03,AU,Adelaide,temperature,168,17,43.8,33.3,538.02
2019-01-03,AU,Adelaide,pm10,155,2,43,10,340.53
2019-01-03,AU,Adelaide,no2,140,0.1,0.1,0.1,0
2019-01-03,AU,Adelaide,wind-gust,140,0.1,22.1,4.7,338.27
2019-01-03,AU,Adelaide,co,168,0.1,17.9,0.2,55.32
2019-01-03,AU,Adelaide,o3,158,0,0,0,0
2019-01-03,AU,Adelaide,so2,9,0.1,0.1,0.1,0
2019-01-03,AU,Brisbane,pm10,216,7,16,11,34.98
2019-01-03,AU,Brisbane,o3,141,0.1,0.1,0.1,0
2019-01-03,AU,Brisbane,wind-speed,207,0,0,0,0
2019-01-03,AU,Brisbane,co,54,0.1,0.1,0.1,0
2019-01-03,AU,Brisbane,pressure,216,1008.6,1018.3,1012.8,37.75
2020-03-12,AU,Melbourne,pm25,235,1,68,20,1832.6
2019-01-03,AU,Brisbane,no2,179,0.1,0.1,0.1,0
2019-01-03,AU,Brisbane,dew,92,19,22,21,8.76
2019-01-03,AU,Brisbane,temperature,207,0,0,0,0
2019-01-03,AU,Brisbane,so2,67,0.1,0.1,0.1,0
2019-01-03,AU,Brisbane,precipitation,11,0,0,0,0
2019-01-03,AU,Brisbane,humidity,210,0,97,0,15805.3
2019-01-03,AU,Brisbane,wd,207,0,0,0,0
2019-01-03,AU,Brisbane,wind-gust,202,0.2,14.5,5,122.09
2019-01-03,AU,Perth,co,8,1,2,2,2.68
2019-01-03,AU,Perth,temperature,72,15,23.1,19.2,46.78
2019-01-03,AU,Perth,o3,61,0,0,0,0
2019-01-03,AU,Perth,so2,9,2.9,2.9,2.9,0
2019-01-03,AU,Perth,pressure,72,1010,1019.2,1014.3,75.38
2019-01-03,AU,Perth,wind-speed,71,0.3,12.3,7.7,76.47
2019-01-03,AU,Perth,wind-gust,72,1.7,17,12.2,164.73
2019-01-03,AU,Perth,dew,44,6,20,9,165.14
2019-01-03,AU,Perth,pm10,62,10,19,12,73.77
2019-01-03,AU,Perth,humidity,72,40,100,57,2232.57
2020-04-01,AU,Melbourne,pm25,235,4,75,34,3196.51
2019-01-03,AU,Perth,no2,29,1.2,5.6,2.3,21.04
2019-01-03,AU,Wollongong,so2,27,1.5,40,4.3,1281.81
2020-04-01,AU,Melbourne,pm25,235,4,75,34,3196.51
2019-01-03,AU,Wollongong,pressure,72,1009.9,1013.4,1012.1,7.79
2019-01-03,AU,Wollongong,wind-speed,63,0.3,8.6,3,48.13
2019-01-03,AU,Wollongong,wind-gust,72,0.8,15.6,7.4,176.6
2019-01-03,AU,Wollongong,co,45,2.3,7.8,5.6,30.8
2019-01-03,AU,Wollongong,humidity,72,57.4,96,80,1950.82
2019-01-03,AU,Wollongong,o3,63,3.2,22.4,15.2,268.52
2019-01-03,AU,Wollongong,no2,31,1,14.9,4.7,131.96
2019-01-03,AU,Wollongong,temperature,72,21.1,30.5,23.1,104.21
2019-01-03,AU,Wollongong,pm10,66,21,29,27,77.7
2019-01-04,AU,Sydney,co,55,1.2,3.4,2.3,7.06
2020-04-09,AU,Melbourne,pm25,235,2,70,35,1980.62
2019-01-04,AU,Sydney,wind-speed,147,0.1,9.5,2.3,38.11
2019-01-04,AU,Sydney,wind-gust,154,0.1,15,3.5,83.86
2019-01-04,AU,Sydney,so2,114,1.5,17.2,2.9,86.24
2019-01-04,AU,Sydney,no2,141,1,26.9,5.6,216.15
2019-01-04,AU,Sydney,pressure,168,1006.2,1017.9,1012.9,106.11
2019-01-04,AU,Sydney,dew,40,18,20.5,19.5,5.1
2019-01-04,AU,Sydney,temperature,168,19.4,37.3,26,186.29
2019-01-04,AU,Sydney,pm10,164,16,24,20,27.7
2019-01-04,AU,Sydney,humidity,168,39.2,96,67.2,2670.4
2019-01-04,AU,Sydney,o3,154,0.8,60.9,16,1942.6
2019-01-04,AU,Newcastle,temperature,72,19,30.5,24.9,57.46
2019-01-04,AU,Newcastle,humidity,72,53.5,93.4,77.6,771.07
2019-01-04,AU,Newcastle,so2,39,1.5,17.2,1.5,108.11
2020-04-21,AU,Melbourne,pm25,235,6,73,30,1589.02
2019-01-04,AU,Newcastle,no2,62,1,11.2,2.8,70.2
2019-01-04,AU,Newcastle,pressure,72,1008.6,1013.1,1010.2,23.69
2019-01-04,AU,Newcastle,dew,19,18,20.5,19.5,4.88
2019-01-04,AU,Newcastle,co,9,3.4,3.4,3.4,0
2019-01-04,AU,Newcastle,wind-gust,69,0.2,11.5,6.7,91.36
2019-01-04,AU,Newcastle,wind-speed,66,0.1,5.9,2,13.42
2019-01-04,AU,Newcastle,pm10,71,18,35,23,232.23
2019-01-04,AU,Newcastle,o3,65,0.8,50.7,13.6,1461.57
2019-01-04,AU,Launceston,humidity,168,43.3,93,82,3078.36
2020-04-22,AU,Melbourne,pm25,235,3,61,25,1417.84
2019-01-04,AU,Launceston,pressure,168,998.9,1011,1004.2,131.68
2019-01-04,AU,Launceston,wind-speed,168,0.6,11,7,106.94
2019-01-04,AU,Launceston,wind-gust,168,3.6,22.2,14.1,297.8
2019-01-04,AU,Launceston,dew,40,10,16,14,39.04
2019-01-04,AU,Launceston,temperature,168,14.3,29.4,19.7,230.34
2019-01-04,AU,Launceston,pm10,165,4,33,9,131.98
2019-01-04,AU,Hobart,humidity,72,28.7,83.5,62,2308.42
2020-04-24,AU,Melbourne,pm25,235,3,84,25,2536.38
2019-01-04,AU,Hobart,pressure,72,991.9,1007.6,994.9,252.4
2019-01-04,AU,Hobart,wind-speed,72,0.1,5.7,2.1,24.68
2019-01-04,AU,Hobart,wind-gust,72,0.5,10.2,5.4,65.36
2019-01-04,AU,Hobart,temperature,72,16.7,34.7,19.9,240.69
2019-01-04,AU,Hobart,pm10,72,3,46,10,911.48
2020-04-28,AU,Melbourne,pm25,235,3,68,25,1363.28
2019-01-04,AU,Darwin,no2,69,0.1,1.6,0.3,0.95
2019-01-04,AU,Darwin,temperature,72,27.7,35.1,29,25.9
2019-01-04,AU,Darwin,pm10,71,2,25,13,348.14
2019-01-04,AU,Darwin,o3,72,3.4,18.9,9.9,254.44
2019-01-04,AU,Darwin,so2,52,0.1,1,0.1,0.2
2019-01-04,AU,Darwin,wd,72,34,327.7,243.6,84156.6
2019-01-04,AU,Darwin,wind-speed,72,1.2,14.7,5.1,109.17
2019-01-04,AU,Darwin,wind-gust,72,1.5,7.7,4.7,27.4
2019-01-04,AU,Darwin,dew,69,21,25.5,24,12.94
2019-01-04,AU,Darwin,humidity,72,42.6,82.1,70.5,822.16
2019-01-04,AU,Darwin,pressure,72,1005,1017,1009,69.57
2019-01-04,AU,Darwin,precipitation,24,636.8,638.2,637.8,4.92
2019-01-04,AU,Darwin,co,71,2.9,4.5,4.3,3.82
2019-01-04,AU,Melbourne,dew,22,4.5,18,13,176.71
2019-01-04,AU,Melbourne,temperature,168,0,42,0,1559.1
2019-01-04,AU,Melbourne,pressure,168,0,1010.7,0,2074790
2019-01-04,AU,Melbourne,wind-gust,163,0.3,26.2,15,526.25
2019-01-04,AU,Melbourne,so2,24,1.5,2.9,1.5,3.83
2020-06-09,AU,Melbourne,pm25,235,1,141,44,5101.81
2019-01-04,AU,Melbourne,no2,131,1,26,3.8,541.7
2019-01-04,AU,Melbourne,precipitation,2,996,996,996,0
2019-01-04,AU,Melbourne,co,54,1.2,4.5,2.3,13.09
2019-01-04,AU,Melbourne,pm10,134,13,97,28,2850.29
2019-01-04,AU,Melbourne,humidity,168,10,100,74.6,9070.01
2019-01-04,AU,Melbourne,o3,132,1.6,50.7,14.5,2184.64
2019-01-04,AU,Melbourne,wind-speed,166,0,10.2,2.5,84.93
2019-01-04,AU,Adelaide,humidity,168,10.3,70,46.3,2550.68
2020-06-12,AU,Melbourne,pm25,235,9,132,52,6127.85
2019-01-04,AU,Adelaide,pressure,168,1001,1014.5,1009.4,169.87
2019-01-04,AU,Adelaide,wind-speed,131,0.1,14.8,4.5,125.98
2019-01-04,AU,Adelaide,dew,24,1,19,13.5,250.78
2019-01-04,AU,Adelaide,temperature,168,16.1,35,26,255.46
2019-01-04,AU,Adelaide,pm10,167,2,47,16,473.88
2019-01-04,AU,Adelaide,no2,119,0.1,0.1,0.1,0
2019-01-04,AU,Adelaide,wind-gust,157,0.1,27.8,8.8,609.12
2019-01-04,AU,Adelaide,co,168,0.1,0.4,0.2,0.06
2019-01-04,AU,Adelaide,o3,165,0,0,0,0
2019-01-04,AU,Adelaide,so2,9,0.1,0.1,0.1,0
2019-01-04,AU,Brisbane,pm10,216,5,15,11,54.99
2019-01-04,AU,Brisbane,o3,76,0.1,0.1,0.1,0
2019-01-04,AU,Brisbane,wind-speed,190,0,0,0,0
2019-01-04,AU,Brisbane,co,42,0.1,0.1,0.1,0
2019-01-04,AU,Brisbane,pressure,210,1010.6,1020.8,1016.5,56.56
2020-06-18,AU,Melbourne,pm25,235,2,93,34,3572.85
2019-01-04,AU,Brisbane,no2,113,0.1,0.1,0.1,0
2019-01-04,AU,Brisbane,dew,92,15,21,19,27.65
2019-01-04,AU,Brisbane,temperature,191,0,0,0,0
2019-01-04,AU,Brisbane,so2,34,0.1,0.1,0.1,0
2019-01-04,AU,Brisbane,precipitation,4,0,0,0,0
2019-01-04,AU,Brisbane,humidity,194,0,96.6,0,12273.4
2019-01-04,AU,Brisbane,wd,191,0,0,0,0
2019-01-04,AU,Brisbane,wind-gust,208,0.2,12.5,6.8,137.35
2019-01-04,AU,Perth,co,15,1,3,2,6
2019-01-04,AU,Perth,temperature,72,8,23.2,18.7,182.47
2019-01-04,AU,Perth,o3,54,0,0,0,0
2019-01-04,AU,Perth,so2,33,2.9,5.8,2.9,12.9
2019-01-04,AU,Perth,pressure,72,1019,1030.3,1021,85.48
2019-01-04,AU,Perth,wind-speed,72,0.2,10.1,5.6,102.54
2019-01-04,AU,Perth,wind-gust,72,0.2,22.1,9.2,253.03
2019-01-04,AU,Perth,dew,48,4.5,14,8.5,59.04
2019-01-04,AU,Perth,pm10,58,12,20,15,38.09
2019-01-04,AU,Perth,humidity,72,41.5,100,60,1820.42
2020-04-14,AU,Melbourne,pm25,234,12,77,35,1642.52
2019-01-04,AU,Perth,no2,36,1.2,8.9,2.3,48.28
2019-01-04,AU,Wollongong,so2,39,1.5,21.5,4.3,417.29
2020-04-23,AU,Melbourne,pm25,234,7,57,34,1029.6
2019-01-04,AU,Wollongong,pressure,72,1006.8,1012.5,1008.8,41.78
2019-01-04,AU,Wollongong,wind-speed,72,0.7,16.6,8.3,312.12
2019-01-04,AU,Wollongong,wind-gust,72,1,25.6,6.6,442.99
2019-01-04,AU,Wollongong,humidity,72,38.2,95.5,82.3,4223.68
2019-01-04,AU,Wollongong,o3,66,0.8,31.2,10.4,674.54
2019-01-04,AU,Wollongong,no2,62,1,25.1,5.6,351.39
2019-01-04,AU,Wollongong,temperature,72,19.8,36.6,23.7,349.25
2019-01-04,AU,Wollongong,pm10,72,19,31,24,114.22
2019-01-05,AU,Sydney,co,41,1.2,3.4,2.3,6.06
2020-05-16,AU,Melbourne,pm25,234,1,156,43,9042.31
2019-01-05,AU,Sydney,wind-speed,160,0.1,12.1,3.5,62.51
2019-01-05,AU,Sydney,wind-gust,164,0.2,19.2,6.8,182.25
2019-01-05,AU,Sydney,so2,62,1.5,10,1.5,18.6
2019-01-05,AU,Sydney,no2,121,1,22.3,2.8,278.06
2019-01-05,AU,Sydney,pressure,168,1004.6,1018.7,1011.4,91.8
2019-01-05,AU,Sydney,dew,36,16,21,19.5,30.73
2019-01-05,AU,Sydney,temperature,168,18.4,40,23.1,332.27
2019-01-05,AU,Sydney,pm10,157,17,40,26,268.66
2019-01-05,AU,Sydney,humidity,168,30.7,97.6,81.7,4568.76
2019-01-05,AU,Sydney,o3,145,0.8,49.6,16,1676.24
2019-01-05,AU,Newcastle,temperature,72,20.5,39.3,26.1,462.18
2019-01-05,AU,Newcastle,humidity,72,28,92,73,5675.17
2019-01-05,AU,Newcastle,so2,48,1.5,17.2,5.8,196.57
2020-06-08,AU,Melbourne,pm25,234,2,142,37,6012.21
2019-01-05,AU,Newcastle,no2,56,1,17.6,5.6,181.26
2019-01-05,AU,Newcastle,pressure,72,1003.6,1013,1008,65.13
2019-01-05,AU,Newcastle,dew,23,14,20.5,19,37.07
2019-01-05,AU,Newcastle,co,18,2.3,3.4,2.3,3.2
2019-01-05,AU,Newcastle,wind-gust,72,0.1,27.5,14.2,587.65
2019-01-05,AU,Newcastle,wind-speed,72,0.1,12,5.6,110.34
2019-01-05,AU,Newcastle,pm10,67,19,47,29,641.21
2019-01-05,AU,Newcastle,o3,63,0.8,55.8,18.4,2837.93
2019-01-05,AU,Launceston,humidity,168,25,77.5,55.3,1473.66
2020-04-16,AU,Melbourne,pm25,233,2,58,21,1055.28
2019-01-05,AU,Launceston,pressure,168,1003.9,1012.4,1008.4,49.56
2019-01-05,AU,Launceston,wind-speed,155,0.1,6.7,3.1,50.31
2019-01-05,AU,Launceston,wind-gust,150,1.2,17,10.1,192.9
2019-01-05,AU,Launceston,dew,46,0.5,14,5,81.03
2019-01-05,AU,Launceston,temperature,168,10,23.1,16.3,110.31
2019-01-05,AU,Launceston,pm10,166,3,20,8,73.44
2019-01-05,AU,Hobart,humidity,72,29.7,60.8,47.7,948.84
2020-06-03,AU,Melbourne,pm25,233,2,55,28,1148.8
2019-01-05,AU,Hobart,pressure,72,997.9,1012.6,1002,147.12
2019-01-05,AU,Hobart,wind-speed,72,0.2,5.7,3.2,35.43
2019-01-05,AU,Hobart,wind-gust,72,2.7,10.1,7.2,50.83
2019-01-05,AU,Hobart,temperature,72,14.7,23.5,17.3,85.39
2019-01-05,AU,Hobart,pm10,70,3,23,8,148.9
2019-10-05,AU,Brisbane,pm25,232,10,37,20,401.18
2019-01-05,AU,Darwin,no2,35,0.1,1,0.2,0.55
2019-01-05,AU,Darwin,temperature,60,27.7,34.4,29,50.73
2019-01-05,AU,Darwin,pm10,35,6,27,13,242.05
2019-01-05,AU,Darwin,o3,34,5,17.2,10.5,132.73
2019-01-05,AU,Darwin,so2,25,0.1,0.7,0.1,0.19
2019-01-05,AU,Darwin,wd,35,26.1,353.4,234.9,76481
2019-01-05,AU,Darwin,wind-speed,35,1.6,10.4,3.9,52.55
2019-01-05,AU,Darwin,wind-gust,63,1.2,11,5.7,58.58
2019-01-05,AU,Darwin,dew,54,23.5,25.7,25,4.41
2019-01-05,AU,Darwin,humidity,35,52.3,83.4,74.8,479.38
2019-01-05,AU,Darwin,pressure,72,1006,1016,1009,55.42
2019-01-05,AU,Darwin,precipitation,12,638.1,638.2,638.2,0.01
2019-01-05,AU,Darwin,co,33,3,4.5,4.3,3.63
2019-01-05,AU,Melbourne,dew,23,4,13,11,62.57
2019-01-05,AU,Melbourne,temperature,168,0,21.1,0,712.78
2019-01-05,AU,Melbourne,pressure,168,0,1016.8,0,2106720
2019-01-05,AU,Melbourne,wind-gust,168,1,15.7,10.7,81.99
2019-01-05,AU,Melbourne,so2,3,1.5,1.5,1.5,0
2019-10-05,AU,Brisbane,pm25,232,10,37,20,401.18
2019-01-05,AU,Melbourne,no2,105,1,6.5,1.9,20.43
2019-01-05,AU,Melbourne,precipitation,19,1,998,992,2419700
2019-01-05,AU,Melbourne,co,14,1.2,1.2,1.2,0
2019-01-05,AU,Melbourne,pm10,136,3,37,18,426
2019-01-05,AU,Melbourne,humidity,168,35.1,98.7,66.8,1213.14
2019-01-05,AU,Melbourne,o3,94,6.4,16.8,13.6,66.13
2019-01-05,AU,Melbourne,wind-speed,166,0,7.7,2,39.96
2019-01-05,AU,Adelaide,humidity,168,32.5,71,53,1227.89
2020-06-19,AU,Melbourne,pm25,232,1,78,19,1664.58
2019-01-05,AU,Adelaide,pressure,168,1013.2,1020.8,1017.1,45.03
2019-01-05,AU,Adelaide,wind-speed,138,0.1,13.8,4,97.18
2019-01-05,AU,Adelaide,dew,24,7,12,9,16.73
2019-01-05,AU,Adelaide,temperature,168,14.2,26.6,20,110.46
2019-01-05,AU,Adelaide,pm10,168,1,82,10,715.79
2019-01-05,AU,Adelaide,no2,73,0.1,0.1,0.1,0
2019-01-05,AU,Adelaide,wind-gust,156,0.1,28,6,502.84
2019-01-05,AU,Adelaide,co,156,0.1,0.2,0.1,0.01
2019-01-05,AU,Adelaide,o3,139,0,0,0,0
2019-01-05,AU,Brisbane,pm10,195,10,21,15,72.07
2019-01-05,AU,Brisbane,o3,45,0.1,0.1,0.1,0
2019-01-05,AU,Brisbane,wind-speed,184,0,0,0,0
2019-01-05,AU,Brisbane,co,42,0.1,0.1,0.1,0
2019-01-05,AU,Brisbane,pressure,216,1009.7,1020.1,1015.7,63.34
2020-02-29,AU,Melbourne,pm25,231,1,67,15,980.44
2019-01-05,AU,Brisbane,no2,113,0.1,0.1,0.1,0
2019-01-05,AU,Brisbane,dew,88,18.5,20,19.5,2.34
2019-01-05,AU,Brisbane,temperature,184,0,0,0,0
2019-01-05,AU,Brisbane,so2,31,0.1,0.1,0.1,0
2019-01-05,AU,Brisbane,humidity,187,0,92,0,13076
2019-01-05,AU,Brisbane,wd,184,0,0,0,0
2019-01-05,AU,Brisbane,wind-gust,210,0.2,12.2,6.7,139.03
2019-01-05,AU,Perth,co,10,2,4,2,5
2019-01-05,AU,Perth,temperature,72,13.5,32,21.8,263.71
2019-01-05,AU,Perth,o3,61,0,0,0,0
2019-01-05,AU,Perth,so2,18,2.9,17.2,2.9,480.48
2019-01-05,AU,Perth,pressure,72,1015.7,1031,1019.5,238.33
2019-01-05,AU,Perth,wind-speed,72,0.3,11.3,4.8,75.08
2019-01-05,AU,Perth,wind-gust,72,2.1,16.5,8,169.96
2019-01-05,AU,Perth,dew,47,3,16,11,77.87
2019-01-05,AU,Perth,pm10,62,11,18,14,32.95
2019-01-05,AU,Perth,humidity,72,15,94.3,63.4,4202.78
2020-03-31,AU,Melbourne,pm25,231,1,62,20,1300.6
2019-01-05,AU,Perth,no2,27,1.2,8.9,3.4,61.98
2019-01-05,AU,Wollongong,so2,51,1.5,17.2,5.8,133.69
2020-03-31,AU,Melbourne,pm25,231,1,62,20,1300.6
2019-01-05,AU,Wollongong,pressure,72,1004.5,1014.5,1006.1,150.14
2019-01-05,AU,Wollongong,wind-speed,72,0.3,10.3,2.4,141.35
2019-01-05,AU,Wollongong,wind-gust,72,1,19.1,7.3,377.24
2019-01-05,AU,Wollongong,co,39,4.5,11.2,7.8,53.34
2019-01-05,AU,Wollongong,humidity,72,32.3,98,75.8,4358.88
2019-01-05,AU,Wollongong,o3,63,0.8,40.8,15.2,976.11
2019-01-05,AU,Wollongong,no2,47,1,19.5,6.5,247.7
2019-01-05,AU,Wollongong,temperature,72,16.6,40.6,23.8,496.58
2019-01-05,AU,Wollongong,pm10,69,28,57,42,585.71
2019-01-06,AU,Sydney,co,9,1.2,2.3,1.2,3.03
2020-04-19,AU,Melbourne,pm25,231,1,60,23,947.48
2019-01-06,AU,Sydney,wind-speed,158,0.1,11.4,3.6,67.61
2019-01-06,AU,Sydney,wind-gust,166,0.2,19.8,5.4,254.63
2019-01-06,AU,Sydney,so2,10,1.5,2.9,1.5,1.96
2019-01-06,AU,Sydney,no2,123,1,6.5,2.8,19.73
2019-01-06,AU,Sydney,pressure,168,1010.2,1024.5,1018.1,91.36
2019-01-06,AU,Sydney,dew,36,16.5,18,17.5,2.37
2019-01-06,AU,Sydney,temperature,168,16.6,21.2,18.8,8.41
2019-01-06,AU,Sydney,pm10,159,12,39,21,388.37
2019-01-06,AU,Sydney,humidity,168,73.4,96.5,87.9,299.09
2019-01-06,AU,Sydney,o3,150,3.2,23.3,14.5,127.44
2019-01-06,AU,Newcastle,temperature,72,19,22,19.8,4.74
2019-01-06,AU,Newcastle,humidity,72,83,100,91.6,180.51
2019-01-06,AU,Newcastle,so2,16,1.5,14.3,8.6,191.6
2020-05-15,AU,Melbourne,pm25,231,9,130,50,5527.43
2019-01-06,AU,Newcastle,no2,23,1,9.3,2.8,89.33
2019-01-06,AU,Newcastle,pressure,72,1010.3,1019,1016.5,63.57
2019-01-06,AU,Newcastle,dew,19,17,19.5,18,7.83
2019-01-06,AU,Newcastle,co,9,2.3,2.3,2.3,0
2019-01-06,AU,Newcastle,wind-gust,72,0.8,19,13.8,165.42
2019-01-06,AU,Newcastle,wind-speed,70,1.1,8.3,6.2,28.23
2019-01-06,AU,Newcastle,pm10,69,11,45,24,731.55
2019-01-06,AU,Newcastle,o3,64,6.4,21.6,16,216.46
2019-01-06,AU,Launceston,humidity,168,46.5,78,60.7,959.05
2020-05-29,AU,Melbourne,pm25,231,3,84,24,2232.73
2019-01-06,AU,Launceston,pressure,168,1012,1017,1014.4,16.12
2019-01-06,AU,Launceston,wind-speed,159,0.2,8,3,64.29
2019-01-06,AU,Launceston,wind-gust,168,0.8,17.2,8.2,222.86
2019-01-06,AU,Launceston,dew,44,4,10,6,40.59
2019-01-06,AU,Launceston,temperature,168,9,23.1,17.8,190.97
2019-01-06,AU,Launceston,pm10,156,1,24,4,59.11
2019-01-06,AU,Hobart,humidity,72,42.3,76.3,56.2,896.91
2020-05-02,AU,Melbourne,pm25,230,1,40,16,721.79
2019-01-06,AU,Hobart,pressure,72,1005.4,1018.9,1008.8,135.21
2019-01-06,AU,Hobart,wind-speed,72,0.2,5.3,3.1,32.83
2019-01-06,AU,Hobart,wind-gust,72,1,9.6,5.9,58.93
2019-01-06,AU,Hobart,temperature,72,13.4,23.6,17.2,111.68
2019-01-06,AU,Hobart,pm10,66,1,19,2,111.15
2019-01-06,AU,Darwin,temperature,48,22.2,31,28.5,66.83
2019-01-06,AU,Darwin,wind-gust,18,1.7,35.5,4.2,1178.96
2019-01-06,AU,Darwin,dew,66,20.7,26,23,24.16
2019-01-06,AU,Darwin,pressure,72,1006,1015,1007.5,39.73
2019-01-06,AU,Melbourne,dew,15,8,11,10,7.81
2019-01-06,AU,Melbourne,temperature,168,0,21.6,0,733.84
2019-01-06,AU,Melbourne,pressure,168,0,1020.2,0,2130310
2019-01-06,AU,Melbourne,wind-gust,161,1.5,16,9.9,79.82
2019-01-06,AU,Melbourne,so2,24,1.5,5.8,1.5,34.3
2020-05-19,AU,Melbourne,pm25,230,1,65,22,1387.77
2019-01-06,AU,Melbourne,no2,105,1,7.5,2.8,36.85
2019-01-06,AU,Melbourne,precipitation,8,1,994,3,2629880
2019-01-06,AU,Melbourne,co,9,2.3,2.3,2.3,0
2019-01-06,AU,Melbourne,pm10,144,1,22,11,179.87
2019-01-06,AU,Melbourne,humidity,168,39.1,89.2,63.2,1369.3
2019-01-06,AU,Melbourne,o3,90,4,17.6,11.2,175.52
2019-01-06,AU,Melbourne,wind-speed,168,0,6.6,2,36.16
2019-01-06,AU,Adelaide,humidity,168,30.6,85,54.3,2022.89
2020-02-19,AU,Melbourne,pm25,229,2,71,21,1511.63
2019-01-06,AU,Adelaide,pressure,168,1013.2,1022.4,1018.8,65.12
2019-01-06,AU,Adelaide,wind-speed,114,0.1,13.8,4,94.81
2019-01-06,AU,Adelaide,dew,24,8,12.5,10.5,10.36
2019-01-06,AU,Adelaide,temperature,168,11.6,29.5,20,240.48
2019-01-06,AU,Adelaide,pm10,167,3,30,8,158.7
2019-01-06,AU,Adelaide,no2,92,0.1,0.1,0.1,0
2019-01-06,AU,Adelaide,wind-gust,140,0.2,25.5,6.2,457.72
2019-01-06,AU,Adelaide,co,162,0.1,0.2,0.1,0.02
2019-01-06,AU,Adelaide,o3,156,0,0,0,0
2019-01-06,AU,Brisbane,pm10,187,14,22,18,58.12
2019-01-06,AU,Brisbane,o3,48,0.1,0.1,0.1,0
2019-01-06,AU,Brisbane,wind-speed,184,0,0,0,0
2019-01-06,AU,Brisbane,co,56,0.1,0.1,0.1,0
2019-01-06,AU,Brisbane,pressure,216,1008,1018.6,1014.8,59.99
2020-03-20,AU,Melbourne,pm25,229,2,54,21,1164.58
2019-01-06,AU,Brisbane,no2,91,0.1,0.1,0.1,0
2019-01-06,AU,Brisbane,dew,96,18,20.5,19.5,2.72
2019-01-06,AU,Brisbane,temperature,184,0,0,0,0
2019-01-06,AU,Brisbane,so2,32,0.1,0.1,0.1,0
2019-01-06,AU,Brisbane,humidity,187,0,86,0,12565.2
2019-01-06,AU,Brisbane,wd,184,0,0,0,0
2019-01-06,AU,Brisbane,wind-gust,213,0.1,13.2,5.7,187.84
2019-01-06,AU,Perth,co,18,1,4,2,9.41
2019-01-06,AU,Perth,temperature,72,19.8,36,25.7,222.06
2019-01-06,AU,Perth,o3,59,0,0,0,0
2019-01-06,AU,Perth,so2,21,2.9,11.5,2.9,115.86
2019-01-06,AU,Perth,pressure,72,1012.3,1016,1014,11.98
2019-01-06,AU,Perth,wind-speed,72,1.9,10.4,4.3,58
2019-01-06,AU,Perth,wind-gust,72,2.5,13.6,5.1,114.7
2019-01-06,AU,Perth,dew,48,6,17.5,9.5,63.51
2019-01-06,AU,Perth,pm10,58,13,21,17,45.2
2019-01-06,AU,Perth,humidity,72,15.5,82.3,49.1,2960.73
2020-05-06,AU,Melbourne,pm25,229,2,60,20,1120.93
2019-01-06,AU,Perth,no2,26,1.2,10,2.3,57.34
2019-01-06,AU,Wollongong,so2,28,1.5,10,4.3,89.11
2020-05-12,AU,Melbourne,pm25,229,1,50,18,809.82
2019-01-06,AU,Wollongong,pressure,72,1013.5,1020.5,1018.4,40.39
2019-01-06,AU,Wollongong,wind-speed,72,0.3,4.3,1,19.37
2019-01-06,AU,Wollongong,wind-gust,72,0.3,9.5,3.8,75.33
2019-01-06,AU,Wollongong,co,42,1.2,4.5,2.3,9.17
2019-01-06,AU,Wollongong,humidity,72,73.6,98.6,90.3,876.15
2019-01-06,AU,Wollongong,o3,66,6.4,17.6,15.2,44.92
2019-01-06,AU,Wollongong,no2,29,1,8.4,2.8,47.23
2019-01-06,AU,Wollongong,temperature,72,15.1,22.2,18.3,58.05
2019-01-06,AU,Wollongong,pm10,69,10,51,19,1260.97
2019-01-07,AU,Sydney,co,9,2.3,3.4,3.4,3.03
2020-05-25,AU,Melbourne,pm25,229,1,83,26,3365.38
2019-01-07,AU,Sydney,wind-speed,147,0.1,6.1,2,22.79
2019-01-07,AU,Sydney,wind-gust,157,0.2,11.8,3.5,88.21
2019-01-07,AU,Sydney,so2,42,1.5,4.3,1.5,4.7
2019-01-07,AU,Sydney,no2,138,1,18.6,5.6,138.22
2019-01-07,AU,Sydney,pressure,168,1013.6,1024.5,1019.2,78.28
2019-01-07,AU,Sydney,dew,44,17,20.6,18.7,15.96
2019-01-07,AU,Sydney,temperature,168,18.3,22.7,21,12.78
2019-01-07,AU,Sydney,pm10,160,12,21,17,36.95
2019-01-07,AU,Sydney,humidity,168,73,94,89,208.97
